sub,run,condition,gain,loss,RT,accept,response_int,participant_response
110,02,equalRange,16,7,2.266,1,4.0,strongly_accept
110,02,equalRange,14,10,1.545,1,3.0,weakly_accept
110,02,equalRange,16,13,3.088,0,2.0,weakly_reject
110,02,equalRange,9,16,2.987,0,1.0,strongly_reject
110,02,equalRange,8,5,1.855,1,3.0,weakly_accept
110,02,equalRange,19,12,2.37,1,3.0,weakly_accept
110,02,equalRange,9,12,1.442,0,2.0,weakly_reject
110,02,equalRange,13,16,2.369,0,2.0,weakly_reject
110,02,equalRange,11,16,2.365,0,2.0,weakly_reject
110,02,equalRange,5,7,2.884,0,2.0,weakly_reject
110,02,equalRange,6,13,1.957,0,1.0,strongly_reject
110,02,equalRange,10,19,2.887,0,1.0,strongly_reject
110,02,equalRange,19,15,2.78,1,3.0,weakly_accept
110,03,equalRange,15,5,1.338,1,4.0,strongly_accept
110,03,equalRange,17,10,2.165,1,3.0,weakly_accept
110,03,equalRange,6,5,2.677,1,3.0,weakly_accept
110,03,equalRange,9,20,1.855,0,1.0,strongly_reject
110,03,equalRange,10,5,1.957,1,3.0,weakly_accept
110,03,equalRange,15,20,2.061,0,2.0,weakly_reject
110,03,equalRange,5,10,2.779,0,2.0,weakly_reject
110,03,equalRange,17,18,1.855,0,2.0,weakly_reject
110,03,equalRange,11,9,1.955,0,2.0,weakly_reject
110,03,equalRange,8,8,1.958,1,3.0,weakly_accept
110,03,equalRange,10,12,1.854,0,2.0,weakly_reject
110,03,equalRange,14,14,1.854,0,2.0,weakly_reject
110,03,equalRange,15,14,1.855,0,2.0,weakly_reject
110,03,equalRange,5,13,2.061,0,1.0,strongly_reject
110,03,equalRange,8,15,2.16,0,1.0,strongly_reject
110,03,equalRange,17,13,2.779,1,3.0,weakly_accept
110,03,equalRange,8,20,1.338,0,1.0,strongly_reject
110,03,equalRange,19,5,2.37,1,4.0,strongly_accept
110,03,equalRange,8,10,2.473,0,1.0,strongly_reject
110,03,equalRange,17,7,2.473,1,4.0,strongly_accept
110,03,equalRange,9,5,2.369,1,3.0,weakly_accept
110,03,equalRange,12,17,2.061,0,2.0,weakly_reject
110,03,equalRange,19,14,1.956,1,3.0,weakly_accept
110,03,equalRange,5,6,2.161,0,2.0,weakly_reject
110,03,equalRange,17,17,2.987,1,3.0,weakly_accept
110,03,equalRange,9,7,2.473,1,3.0,weakly_accept
110,03,equalRange,20,7,1.751,1,4.0,strongly_accept
110,03,equalRange,5,16,1.648,0,1.0,strongly_reject
110,03,equalRange,9,11,1.957,0,2.0,weakly_reject
110,03,equalRange,10,14,2.573,0,2.0,weakly_reject
110,03,equalRange,17,9,1.651,1,4.0,strongly_accept
110,03,equalRange,12,19,1.649,0,1.0,strongly_reject
110,03,equalRange,19,11,1.237,1,4.0,strongly_accept
110,03,equalRange,15,10,2.471,0,2.0,weakly_reject
110,03,equalRange,20,20,0.0,0,,NoResp
110,03,equalRange,6,19,1.542,0,1.0,strongly_reject
110,03,equalRange,9,15,1.545,0,2.0,weakly_reject
110,03,equalRange,13,9,2.265,1,3.0,weakly_accept
110,03,equalRange,7,7,3.399,0,2.0,weakly_reject
110,03,equalRange,5,12,1.853,0,1.0,strongly_reject
110,03,equalRange,13,12,2.888,0,1.0,strongly_reject
110,03,equalRange,6,12,1.853,0,2.0,weakly_reject
110,03,equalRange,9,9,3.298,1,3.0,weakly_accept
110,03,equalRange,12,13,3.604,0,2.0,weakly_reject
110,03,equalRange,14,13,2.986,0,2.0,weakly_reject
110,03,equalRange,13,17,3.192,0,2.0,weakly_reject
110,03,equalRange,20,17,0.0,0,,NoResp
110,03,equalRange,7,17,1.646,0,1.0,strongly_reject
110,03,equalRange,13,13,1.648,0,2.0,weakly_reject
110,03,equalRange,20,6,1.65,1,4.0,strongly_accept
110,03,equalRange,12,15,2.474,0,2.0,weakly_reject
110,03,equalRange,7,13,2.781,0,2.0,weakly_reject
110,03,equalRange,20,11,1.957,1,3.0,weakly_accept
110,03,equalRange,9,8,1.958,0,2.0,weakly_reject
110,03,equalRange,13,20,2.987,0,2.0,weakly_reject
110,03,equalRange,20,16,2.571,1,3.0,weakly_accept
110,03,equalRange,13,10,2.781,1,3.0,weakly_accept
110,03,equalRange,9,18,1.749,0,1.0,strongly_reject
110,03,equalRange,13,19,1.134,0,2.0,weakly_reject
110,03,equalRange,16,5,2.163,1,3.0,weakly_accept
110,03,equalRange,13,6,2.47,1,3.0,weakly_accept
110,03,equalRange,16,6,1.444,1,4.0,strongly_accept
110,03,equalRange,7,18,1.957,0,1.0,strongly_reject
110,03,equalRange,20,13,1.956,1,4.0,strongly_accept
110,04,equalRange,5,9,1.853,0,2.0,weakly_reject
110,04,equalRange,7,10,1.545,0,1.0,strongly_reject
110,04,equalRange,15,19,1.237,0,1.0,strongly_reject
110,04,equalRange,18,9,1.752,1,4.0,strongly_accept
110,04,equalRange,20,10,1.234,1,4.0,strongly_accept
110,04,equalRange,17,14,1.752,1,3.0,weakly_accept
110,04,equalRange,18,19,1.958,0,2.0,weakly_reject
110,04,equalRange,7,8,1.75,0,2.0,weakly_reject
110,04,equalRange,15,17,1.958,0,2.0,weakly_reject
110,04,equalRange,7,20,1.237,0,1.0,strongly_reject
110,04,equalRange,7,6,3.604,0,2.0,weakly_reject
110,04,equalRange,11,8,1.339,1,3.0,weakly_accept
110,04,equalRange,11,7,1.956,1,3.0,weakly_accept
110,04,equalRange,18,17,2.986,0,2.0,weakly_reject
110,04,equalRange,12,14,2.164,1,3.0,weakly_accept
110,04,equalRange,10,17,2.058,0,2.0,weakly_reject
110,04,equalRange,9,10,1.34,0,1.0,strongly_reject
110,04,equalRange,15,16,1.853,0,2.0,weakly_reject
110,04,equalRange,11,10,2.883,1,3.0,weakly_accept
110,04,equalRange,8,6,3.193,1,3.0,weakly_accept
110,04,equalRange,16,12,2.368,1,3.0,weakly_accept
110,04,equalRange,6,11,2.162,0,2.0,weakly_reject
110,04,equalRange,14,8,2.266,1,3.0,weakly_accept
110,04,equalRange,10,20,2.164,0,1.0,strongly_reject
110,04,equalRange,10,16,1.854,0,2.0,weakly_reject
110,04,equalRange,11,18,2.264,0,1.0,strongly_reject
110,04,equalRange,6,6,2.676,0,2.0,weakly_reject
110,04,equalRange,16,15,2.574,0,2.0,weakly_reject
110,04,equalRange,19,20,2.988,0,1.0,strongly_reject
110,04,equalRange,16,11,1.958,1,3.0,weakly_accept
110,04,equalRange,8,12,1.543,0,2.0,weakly_reject
110,04,equalRange,13,18,2.988,0,2.0,weakly_reject
110,04,equalRange,17,5,2.782,1,4.0,strongly_accept
110,04,equalRange,18,14,3.088,1,4.0,strongly_accept
110,04,equalRange,16,9,1.341,1,3.0,weakly_accept
110,04,equalRange,15,8,1.237,1,3.0,weakly_accept
110,04,equalRange,6,18,2.062,0,1.0,strongly_reject
110,04,equalRange,13,7,1.753,1,3.0,weakly_accept
110,04,equalRange,14,16,2.06,1,3.0,weakly_accept
110,04,equalRange,19,19,2.677,0,2.0,weakly_reject
110,04,equalRange,8,19,2.883,0,1.0,strongly_reject
110,04,equalRange,17,6,2.266,1,4.0,strongly_accept
110,04,equalRange,15,12,1.955,1,3.0,weakly_accept
110,04,equalRange,18,11,2.47,0,2.0,weakly_reject
110,04,equalRange,7,14,2.06,0,1.0,strongly_reject
110,04,equalRange,16,8,1.852,1,4.0,strongly_accept
110,04,equalRange,10,11,3.194,0,1.0,strongly_reject
110,04,equalRange,12,7,1.751,1,3.0,weakly_accept
110,04,equalRange,18,10,1.956,1,3.0,weakly_accept
110,04,equalRange,10,10,2.267,0,2.0,weakly_reject
110,04,equalRange,10,15,2.369,0,1.0,strongly_reject
110,04,equalRange,20,5,2.37,1,4.0,strongly_accept
110,04,equalRange,18,15,1.751,1,3.0,weakly_accept
110,04,equalRange,6,16,1.854,0,2.0,weakly_reject
110,04,equalRange,12,18,2.883,0,1.0,strongly_reject
110,04,equalRange,16,20,1.648,0,1.0,strongly_reject
110,04,equalRange,8,16,2.267,0,2.0,weakly_reject
110,04,equalRange,19,7,1.442,1,4.0,strongly_accept
110,04,equalRange,20,14,2.062,1,3.0,weakly_accept
110,04,equalRange,5,15,1.545,0,1.0,strongly_reject
110,04,equalRange,15,13,1.956,1,3.0,weakly_accept
110,04,equalRange,10,6,2.884,1,3.0,weakly_accept
110,04,equalRange,9,13,3.09,0,2.0,weakly_reject
110,04,equalRange,7,19,1.957,0,1.0,strongly_reject
112,01,equalRange,20,8,0.926,1,4.0,strongly_accept
112,01,equalRange,11,12,0.825,1,4.0,strongly_accept
112,01,equalRange,11,19,1.134,1,4.0,strongly_accept
112,01,equalRange,15,11,0.829,1,4.0,strongly_accept
112,01,equalRange,14,19,1.646,0,1.0,strongly_reject
112,01,equalRange,17,8,1.443,1,4.0,strongly_accept
112,01,equalRange,19,18,1.955,0,2.0,weakly_reject
112,01,equalRange,7,9,2.884,0,2.0,weakly_reject
112,01,equalRange,6,17,1.238,0,1.0,strongly_reject
112,01,equalRange,12,16,2.366,0,2.0,weakly_reject
112,01,equalRange,15,9,1.234,1,3.0,weakly_accept
112,01,equalRange,11,20,1.44,0,1.0,strongly_reject
112,01,equalRange,14,12,2.471,0,2.0,weakly_reject
112,01,equalRange,6,20,1.338,0,1.0,strongly_reject
112,01,equalRange,17,16,1.234,0,2.0,weakly_reject
112,01,equalRange,17,15,1.441,0,2.0,weakly_reject
112,01,equalRange,12,11,1.239,0,2.0,weakly_reject
112,01,equalRange,7,11,1.441,0,1.0,strongly_reject
112,01,equalRange,16,14,1.339,0,2.0,weakly_reject
112,01,equalRange,5,8,1.957,0,1.0,strongly_reject
112,01,equalRange,17,20,1.442,0,2.0,weakly_reject
112,01,equalRange,7,15,1.339,0,1.0,strongly_reject
112,01,equalRange,7,5,1.339,0,2.0,weakly_reject
112,01,equalRange,9,17,1.238,0,1.0,strongly_reject
112,01,equalRange,11,6,1.856,1,3.0,weakly_accept
112,01,equalRange,11,15,1.34,0,1.0,strongly_reject
112,01,equalRange,14,20,1.133,0,1.0,strongly_reject
112,01,equalRange,6,10,1.647,0,1.0,strongly_reject
112,01,equalRange,11,5,1.647,1,4.0,strongly_accept
112,01,equalRange,18,7,0.925,1,4.0,strongly_accept
112,01,equalRange,6,14,1.236,0,1.0,strongly_reject
112,01,equalRange,9,14,1.031,0,1.0,strongly_reject
112,01,equalRange,14,5,1.236,1,4.0,strongly_accept
112,01,equalRange,14,18,1.646,0,1.0,strongly_reject
112,01,equalRange,13,5,1.236,1,4.0,strongly_accept
112,01,equalRange,11,11,1.339,0,2.0,weakly_reject
112,01,equalRange,18,13,2.777,1,3.0,weakly_accept
112,01,equalRange,20,9,1.133,1,4.0,strongly_accept
112,01,equalRange,19,9,1.441,1,4.0,strongly_accept
112,01,equalRange,18,5,0.825,1,4.0,strongly_accept
112,01,equalRange,18,20,1.338,0,1.0,strongly_reject
112,01,equalRange,18,12,1.958,1,3.0,weakly_accept
112,01,equalRange,19,10,1.338,1,4.0,strongly_accept
112,01,equalRange,5,11,1.132,0,1.0,strongly_reject
112,01,equalRange,5,18,1.134,0,1.0,strongly_reject
112,01,equalRange,5,14,0.927,0,1.0,strongly_reject
112,01,equalRange,5,5,1.235,0,2.0,weakly_reject
112,01,equalRange,14,7,1.339,1,4.0,strongly_accept
112,01,equalRange,8,13,1.133,0,1.0,strongly_reject
112,01,equalRange,20,18,1.648,0,2.0,weakly_reject
112,01,equalRange,13,8,1.752,1,3.0,weakly_accept
112,01,equalRange,14,9,1.646,1,3.0,weakly_accept
112,01,equalRange,8,7,1.443,0,2.0,weakly_reject
112,01,equalRange,10,13,1.339,0,1.0,strongly_reject
112,01,equalRange,20,15,2.572,1,3.0,weakly_accept
112,01,equalRange,12,9,2.472,1,3.0,weakly_accept
112,01,equalRange,10,7,1.132,1,3.0,weakly_accept
112,01,equalRange,13,15,1.132,0,1.0,strongly_reject
112,01,equalRange,10,18,1.027,0,1.0,strongly_reject
112,01,equalRange,16,16,1.443,0,2.0,weakly_reject
112,01,equalRange,8,18,1.543,0,1.0,strongly_reject
112,01,equalRange,15,15,0.928,0,1.0,strongly_reject
112,01,equalRange,16,17,1.028,0,1.0,strongly_reject
112,01,equalRange,12,8,1.649,1,3.0,weakly_accept
112,02,equalRange,12,12,1.355,0,1.0,strongly_reject
112,02,equalRange,14,17,1.043,0,1.0,strongly_reject
112,02,equalRange,19,12,1.666,1,3.0,weakly_accept
112,02,equalRange,19,17,1.773,0,2.0,weakly_reject
112,02,equalRange,12,5,1.771,1,4.0,strongly_accept
112,02,equalRange,12,10,1.355,0,2.0,weakly_reject
112,02,equalRange,11,13,2.293,0,1.0,strongly_reject
112,02,equalRange,9,16,1.456,0,1.0,strongly_reject
112,02,equalRange,8,14,0.834,0,1.0,strongly_reject
112,02,equalRange,10,19,0.833,0,1.0,strongly_reject
112,02,equalRange,16,10,1.459,1,3.0,weakly_accept
112,02,equalRange,9,12,1.25,0,1.0,strongly_reject
112,02,equalRange,13,16,1.043,0,1.0,strongly_reject
112,02,equalRange,17,11,1.147,1,4.0,strongly_accept
112,02,equalRange,17,19,1.042,0,1.0,strongly_reject
112,02,equalRange,18,18,1.249,0,1.0,strongly_reject
112,02,equalRange,13,11,1.876,0,2.0,weakly_reject
112,02,equalRange,18,6,1.148,1,4.0,strongly_accept
112,02,equalRange,14,11,1.666,1,3.0,weakly_accept
112,02,equalRange,8,17,1.042,0,1.0,strongly_reject
112,02,equalRange,12,6,1.041,1,4.0,strongly_accept
112,02,equalRange,10,8,1.77,0,1.0,strongly_reject
112,02,equalRange,18,16,1.873,0,1.0,strongly_reject
112,02,equalRange,8,9,1.668,0,1.0,strongly_reject
112,02,equalRange,12,20,1.355,0,1.0,strongly_reject
112,02,equalRange,13,14,0.833,0,1.0,strongly_reject
112,02,equalRange,18,8,1.042,1,4.0,strongly_accept
112,02,equalRange,20,12,0.938,1,4.0,strongly_accept
112,02,equalRange,5,17,0.937,0,1.0,strongly_reject
112,02,equalRange,5,19,1.043,0,1.0,strongly_reject
112,02,equalRange,19,8,1.46,1,4.0,strongly_accept
112,02,equalRange,8,11,1.146,0,1.0,strongly_reject
112,02,equalRange,20,19,1.981,0,2.0,weakly_reject
112,02,equalRange,19,13,1.457,1,4.0,strongly_accept
112,02,equalRange,7,12,1.145,0,1.0,strongly_reject
112,02,equalRange,5,7,1.458,0,1.0,strongly_reject
112,02,equalRange,9,6,1.246,1,3.0,weakly_accept
112,02,equalRange,6,8,1.249,0,1.0,strongly_reject
112,02,equalRange,6,7,0.835,0,1.0,strongly_reject
112,02,equalRange,5,20,0.938,0,1.0,strongly_reject
112,02,equalRange,14,15,1.043,0,1.0,strongly_reject
112,02,equalRange,16,19,1.252,0,1.0,strongly_reject
112,02,equalRange,15,7,0.937,1,4.0,strongly_accept
112,02,equalRange,9,19,0.938,0,1.0,strongly_reject
112,02,equalRange,19,6,1.355,1,4.0,strongly_accept
112,02,equalRange,10,9,1.667,0,2.0,weakly_reject
112,02,equalRange,8,5,1.147,1,3.0,weakly_accept
112,02,equalRange,19,16,1.25,1,3.0,weakly_accept
112,02,equalRange,15,18,1.355,0,1.0,strongly_reject
112,02,equalRange,7,16,1.355,0,1.0,strongly_reject
112,02,equalRange,11,14,1.042,0,1.0,strongly_reject
112,02,equalRange,11,17,0.834,0,1.0,strongly_reject
112,02,equalRange,6,13,0.832,0,1.0,strongly_reject
112,02,equalRange,14,6,1.147,1,4.0,strongly_accept
112,02,equalRange,6,15,1.147,0,1.0,strongly_reject
112,02,equalRange,16,18,1.245,0,1.0,strongly_reject
112,02,equalRange,16,7,1.043,1,4.0,strongly_accept
112,02,equalRange,14,10,1.251,1,3.0,weakly_accept
112,02,equalRange,6,9,1.25,0,1.0,strongly_reject
112,02,equalRange,19,15,1.146,1,3.0,weakly_accept
112,02,equalRange,17,12,1.564,1,4.0,strongly_accept
112,02,equalRange,15,6,1.146,1,4.0,strongly_accept
112,02,equalRange,11,16,1.251,0,1.0,strongly_reject
112,02,equalRange,16,13,2.293,1,3.0,weakly_accept
112,03,equalRange,9,18,1.043,0,1.0,strongly_reject
112,03,equalRange,5,12,0.835,0,1.0,strongly_reject
112,03,equalRange,15,20,0.835,0,1.0,strongly_reject
112,03,equalRange,12,19,0.834,0,1.0,strongly_reject
112,03,equalRange,20,20,1.356,0,2.0,weakly_reject
112,03,equalRange,17,7,1.148,1,4.0,strongly_accept
112,03,equalRange,16,6,0.938,1,4.0,strongly_accept
112,03,equalRange,13,10,1.356,1,3.0,weakly_accept
112,03,equalRange,13,17,1.043,0,1.0,strongly_reject
112,03,equalRange,10,5,1.565,1,3.0,weakly_accept
112,03,equalRange,20,11,0.832,1,4.0,strongly_accept
112,03,equalRange,13,12,1.774,0,2.0,weakly_reject
112,03,equalRange,17,10,1.148,1,4.0,strongly_accept
112,03,equalRange,6,5,1.356,0,2.0,weakly_reject
112,03,equalRange,20,7,1.044,1,4.0,strongly_accept
112,03,equalRange,6,12,1.148,0,1.0,strongly_reject
112,03,equalRange,14,13,1.253,0,1.0,strongly_reject
112,03,equalRange,13,6,1.043,1,4.0,strongly_accept
112,03,equalRange,10,14,1.46,0,1.0,strongly_reject
112,03,equalRange,20,13,0.938,1,4.0,strongly_accept
112,03,equalRange,15,14,1.457,0,2.0,weakly_reject
112,03,equalRange,7,7,1.251,0,2.0,weakly_reject
112,03,equalRange,5,10,1.564,0,1.0,strongly_reject
112,03,equalRange,8,10,1.147,0,1.0,strongly_reject
112,03,equalRange,5,16,1.148,0,1.0,strongly_reject
