sub,run,gain,loss,RT,participant_response
003,04,36,20,1.352,strongly_accept
003,04,30,9,3.951,strongly_accept
003,04,26,19,0.833,strongly_accept
003,04,18,7,1.353,strongly_accept
003,04,38,12,1.561,strongly_accept
003,04,22,9,1.977,strongly_accept
003,04,10,6,2.08,weakly_reject
003,04,18,13,1.768,strongly_accept
003,04,30,6,0.0,NoResp
003,04,22,13,3.534,strongly_accept
003,04,20,17,1.143,strongly_accept
003,04,32,8,1.145,strongly_accept
003,04,10,17,1.352,weakly_reject
003,04,40,20,1.124,strongly_accept
003,04,24,10,1.144,strongly_accept
003,04,34,16,1.144,strongly_accept
003,04,40,16,1.145,strongly_accept
003,04,34,5,1.04,strongly_accept
003,04,18,5,3.223,strongly_accept
003,04,20,13,0.0,NoResp
003,04,28,15,1.87,strongly_accept
003,04,14,7,2.391,strongly_accept
003,04,38,16,1.454,strongly_accept
003,04,36,16,1.146,strongly_accept
003,04,34,11,2.602,strongly_accept
003,04,38,7,0.936,strongly_accept
003,04,28,6,1.245,strongly_accept
003,04,18,19,0.936,strongly_accept
003,04,40,11,1.665,strongly_accept
003,04,12,7,1.041,strongly_accept
003,04,16,18,1.665,weakly_reject
003,04,26,6,2.392,strongly_accept
003,04,26,15,1.038,strongly_accept
003,04,24,5,1.869,strongly_accept
003,04,32,10,1.144,strongly_accept
003,04,16,10,2.185,strongly_accept
004,01,6,17,1.873,strongly_reject
004,01,11,15,1.765,weakly_reject
004,01,5,14,2.287,strongly_reject
004,01,7,15,1.353,strongly_reject
004,01,15,15,2.497,strongly_accept
004,01,12,16,2.597,weakly_accept
004,01,20,18,3.636,strongly_accept
004,01,12,11,2.183,weakly_accept
004,01,12,9,2.497,strongly_accept
004,01,15,9,1.455,strongly_accept
004,01,13,15,2.912,weakly_reject
004,01,15,11,1.456,strongly_accept
004,01,17,15,2.909,weakly_accept
004,01,20,9,1.453,strongly_accept
004,01,18,20,0.0,NoResp
004,01,7,5,3.949,weakly_accept
004,01,19,10,1.662,strongly_accept
004,01,17,8,1.457,strongly_accept
004,01,14,19,2.496,weakly_reject
004,01,17,16,3.948,weakly_reject
004,01,7,9,3.014,strongly_reject
004,01,6,20,2.289,strongly_reject
004,01,5,8,2.392,strongly_reject
004,01,18,5,1.247,strongly_accept
004,01,5,5,1.977,weakly_accept
004,01,14,18,0.0,NoResp
004,01,6,14,1.353,strongly_reject
004,01,9,14,1.561,strongly_reject
004,01,11,11,2.185,weakly_accept
004,01,12,8,2.081,strongly_accept
004,01,10,18,3.015,weakly_reject
004,01,11,12,2.703,weakly_reject
004,01,5,18,2.289,strongly_reject
004,01,16,16,1.871,weakly_accept
004,01,5,11,2.495,weakly_reject
004,01,14,7,2.081,strongly_reject
004,01,18,12,1.77,strongly_accept
004,01,19,18,2.497,weakly_accept
004,01,11,19,2.595,strongly_reject
004,01,16,14,1.769,strongly_accept
004,01,11,6,1.353,strongly_accept
004,01,11,5,0.936,strongly_accept
004,01,8,7,1.873,strongly_accept
004,01,7,11,2.492,strongly_reject
004,01,20,15,1.247,strongly_accept
004,01,13,5,0.936,strongly_accept
004,01,8,18,1.352,strongly_reject
004,01,11,20,2.702,strongly_reject
004,01,14,12,1.455,strongly_accept
004,01,10,7,2.079,strongly_accept
004,01,14,5,1.665,strongly_accept
004,01,14,9,1.559,strongly_accept
004,01,6,10,1.04,strongly_reject
004,01,18,13,1.144,strongly_accept
004,01,16,17,2.287,weakly_reject
004,01,17,20,3.638,weakly_reject
004,01,13,8,1.353,strongly_accept
004,01,19,9,1.347,strongly_accept
004,01,9,17,1.974,strongly_reject
004,01,8,13,1.975,weakly_reject
004,01,14,20,3.013,weakly_reject
004,01,10,13,3.641,weakly_reject
004,01,20,8,1.354,strongly_accept
004,01,18,7,1.769,strongly_accept
004,02,11,17,1.872,weakly_reject
004,02,13,16,1.352,weakly_reject
004,02,9,16,1.457,strongly_reject
004,02,13,14,2.287,weakly_reject
004,02,14,10,1.146,strongly_accept
004,02,14,11,1.351,strongly_accept
004,02,10,19,1.457,strongly_reject
004,02,20,12,1.146,strongly_accept
004,02,8,14,2.08,strongly_reject
004,02,9,12,1.562,strongly_reject
004,02,10,9,2.497,weakly_accept
004,02,12,10,1.978,strongly_accept
004,02,16,7,1.143,strongly_accept
004,02,19,16,2.08,strongly_accept
004,02,9,6,3.326,weakly_accept
004,02,19,17,3.431,strongly_accept
004,02,5,19,1.664,strongly_reject
004,02,16,13,3.119,strongly_accept
004,02,7,12,1.872,weakly_reject
004,02,7,16,2.705,strongly_reject
004,02,19,6,1.25,strongly_accept
004,02,19,12,2.392,strongly_accept
004,02,17,12,3.532,strongly_accept
004,02,8,11,1.457,weakly_reject
004,02,18,18,1.77,strongly_accept
004,02,15,7,1.25,strongly_accept
004,02,16,10,2.807,strongly_accept
004,02,9,19,1.352,strongly_reject
004,02,20,19,1.769,strongly_accept
004,02,11,16,2.185,strongly_reject
004,02,16,19,1.354,strongly_reject
004,02,6,9,1.25,strongly_reject
004,02,11,13,1.248,strongly_reject
004,02,6,13,1.665,strongly_reject
004,02,12,5,2.289,strongly_accept
004,02,18,16,1.665,weakly_accept
004,02,8,9,1.664,strongly_reject
004,02,17,19,2.808,weakly_reject
004,02,15,6,1.041,strongly_accept
004,02,19,8,1.249,strongly_accept
004,02,14,6,1.041,strongly_accept
004,02,5,17,1.456,weakly_reject
004,02,6,7,2.29,strongly_reject
004,02,12,20,1.351,strongly_reject
004,02,10,8,1.873,weakly_accept
004,02,12,6,2.703,strongly_accept
004,02,8,17,2.599,strongly_reject
004,02,8,5,2.29,weakly_accept
004,02,12,12,1.969,strongly_accept
004,02,14,15,2.494,weakly_reject
004,02,19,13,1.249,strongly_accept
004,02,16,18,1.665,weakly_reject
004,02,17,11,1.561,strongly_accept
004,02,6,15,1.559,strongly_reject
004,02,11,14,2.912,weakly_reject
004,02,6,8,2.079,weakly_reject
004,02,19,15,1.768,strongly_accept
004,02,18,8,1.144,strongly_accept
004,02,14,17,1.974,strongly_reject
004,02,5,7,2.288,weakly_reject
004,02,15,18,1.975,strongly_reject
004,02,13,11,2.913,strongly_accept
004,02,18,6,2.809,strongly_accept
004,02,5,20,1.249,strongly_reject
004,03,20,17,1.561,strongly_accept
004,03,7,13,1.145,strongly_reject
004,03,15,10,1.457,strongly_accept
004,03,17,10,1.456,strongly_accept
004,03,7,17,1.767,strongly_reject
004,03,8,8,1.768,weakly_accept
004,03,6,19,1.664,strongly_reject
004,03,12,13,2.914,weakly_reject
004,03,13,9,1.248,strongly_accept
004,03,17,7,1.249,strongly_accept
004,03,10,14,2.806,strongly_reject
004,03,13,13,2.91,weakly_accept
004,03,17,17,1.56,weakly_accept
004,03,6,5,3.329,strongly_accept
004,03,7,18,2.184,strongly_reject
004,03,15,20,3.739,weakly_reject
004,03,8,10,1.767,strongly_reject
004,03,9,11,2.29,strongly_reject
004,03,13,6,1.561,strongly_accept
004,03,9,5,1.56,strongly_accept
004,03,12,15,1.561,weakly_reject
004,03,9,20,1.56,strongly_reject
004,03,13,12,1.56,weakly_accept
004,03,17,9,0.936,strongly_accept
004,03,20,20,1.145,weakly_accept
004,03,14,13,2.286,weakly_accept
004,03,13,17,2.081,strongly_reject
004,03,20,16,1.665,strongly_accept
004,03,5,12,1.873,strongly_reject
004,03,7,7,1.663,weakly_accept
004,03,16,5,1.04,strongly_accept
004,03,8,20,1.56,strongly_reject
004,03,20,7,1.352,strongly_accept
004,03,9,15,2.288,strongly_reject
004,03,20,13,1.663,strongly_accept
004,03,16,6,1.144,strongly_accept
004,03,15,5,1.976,strongly_accept
004,03,9,7,1.977,weakly_accept
004,03,10,5,1.249,strongly_accept
004,03,5,13,1.454,strongly_reject
004,03,14,14,2.601,weakly_accept
004,03,10,12,2.287,strongly_reject
004,03,12,17,3.326,strongly_reject
004,03,5,10,1.558,strongly_reject
004,03,17,18,0.0,NoResp
004,03,19,11,1.248,strongly_accept
004,03,19,14,1.35,strongly_accept
004,03,9,9,2.497,strongly_accept
004,03,19,5,1.352,strongly_accept
004,03,6,12,1.664,strongly_reject
004,03,12,19,2.808,strongly_reject
004,03,17,13,1.56,strongly_accept
004,03,20,11,0.933,strongly_accept
004,03,13,19,1.766,strongly_reject
004,03,13,10,1.455,strongly_accept
004,03,8,15,1.353,strongly_reject
004,03,20,6,1.456,strongly_accept
004,03,13,20,1.145,strongly_reject
004,03,9,18,0.934,strongly_reject
004,03,15,14,1.769,weakly_accept
004,03,9,8,1.247,weakly_accept
004,03,5,16,0.0,NoResp
004,03,11,9,1.041,weakly_accept
004,03,5,6,1.664,weakly_reject
004,04,9,13,1.04,strongly_reject
004,04,10,20,0.83,strongly_reject
004,04,13,7,1.353,strongly_accept
004,04,5,15,1.144,strongly_reject
004,04,18,19,2.185,weakly_reject
004,04,8,16,0.833,strongly_reject
004,04,17,14,1.041,strongly_accept
004,04,17,6,1.561,strongly_accept
004,04,15,17,1.455,weakly_reject
004,04,16,8,1.144,strongly_accept
004,04,15,19,1.663,weakly_reject
004,04,11,7,2.079,weakly_accept
004,04,16,11,1.249,strongly_accept
004,04,15,8,0.937,strongly_accept
004,04,7,14,1.352,strongly_reject
004,04,18,11,1.456,strongly_accept
004,04,5,9,1.768,strongly_reject
004,04,6,18,2.08,strongly_reject
004,04,10,17,1.145,strongly_accept
004,04,10,15,1.874,strongly_reject
004,04,17,5,1.351,strongly_accept
004,04,7,20,1.455,strongly_reject
004,04,10,10,1.665,weakly_accept
004,04,6,16,1.453,strongly_reject
004,04,16,12,1.665,strongly_accept
004,04,20,14,1.249,strongly_accept
004,04,19,7,0.935,strongly_accept
004,04,18,15,1.872,strongly_accept
004,04,11,8,1.247,strongly_accept
004,04,18,14,1.456,strongly_accept
004,04,11,18,1.354,strongly_reject
004,04,13,18,1.872,strongly_reject
004,04,8,19,1.143,strongly_reject
004,04,16,9,2.599,strongly_accept
004,04,8,12,1.143,strongly_reject
004,04,16,20,1.457,strongly_reject
004,04,9,10,2.08,weakly_reject
004,04,19,19,1.349,weakly_accept
004,04,20,10,1.664,strongly_accept
004,04,18,17,1.766,weakly_accept
004,04,7,10,1.04,strongly_reject
004,04,15,13,1.562,strongly_accept
004,04,12,14,2.184,weakly_reject
004,04,14,16,2.081,weakly_reject
004,04,14,8,1.247,strongly_accept
004,04,19,20,1.764,weakly_accept
004,04,6,11,1.559,strongly_reject
004,04,7,6,1.766,weakly_accept
004,04,8,6,1.872,weakly_accept
004,04,10,6,1.351,strongly_accept
004,04,10,11,1.872,weakly_reject
004,04,12,18,1.977,strongly_reject
004,04,16,15,1.768,strongly_accept
004,04,15,12,2.601,strongly_accept
004,04,10,16,2.806,strongly_reject
004,04,15,16,1.976,weakly_reject
004,04,7,8,1.248,weakly_reject
004,04,20,5,1.041,strongly_accept
004,04,12,7,1.559,strongly_accept
004,04,7,19,1.143,strongly_reject
004,04,6,6,1.144,weakly_accept
004,04,18,10,1.458,strongly_accept
004,04,11,10,3.221,strongly_accept
004,04,18,9,1.039,strongly_accept
005,01,14,14,1.767,weakly_accept
005,01,26,9,1.144,strongly_accept
005,01,20,8,1.663,weakly_accept
005,01,30,14,1.766,weakly_accept
005,01,22,8,1.145,strongly_accept
005,01,16,5,2.495,strongly_accept
005,01,30,8,2.082,strongly_accept
005,01,30,10,1.455,weakly_accept
005,01,12,19,1.351,strongly_reject
005,01,12,10,2.183,strongly_reject
005,01,28,20,3.014,weakly_reject
005,01,10,20,1.56,strongly_reject
005,01,16,16,2.387,weakly_accept
005,01,10,10,2.181,weakly_reject
005,01,28,8,1.244,strongly_accept
005,01,32,20,2.288,weakly_reject
005,01,18,14,2.807,weakly_reject
005,01,10,18,1.142,strongly_reject
005,01,36,12,1.768,weakly_accept
005,01,28,5,1.247,strongly_accept
005,01,36,7,1.144,strongly_accept
005,01,38,20,3.329,weakly_accept
005,01,12,9,2.705,strongly_reject
005,01,18,20,1.351,strongly_reject
005,01,34,8,1.04,strongly_accept
005,01,14,6,1.248,strongly_accept
005,01,32,5,1.145,strongly_accept
005,01,32,12,2.182,strongly_accept
005,01,22,11,2.392,weakly_accept
005,01,36,10,2.391,strongly_accept
005,01,24,17,1.457,strongly_reject
005,01,32,14,1.976,weakly_reject
005,01,10,15,1.249,strongly_reject
005,01,16,6,1.767,weakly_accept
005,01,20,7,1.354,weakly_accept
005,01,32,13,1.869,weakly_accept
005,01,20,20,1.666,weakly_accept
005,01,20,5,1.767,weakly_accept
005,01,28,9,1.041,strongly_accept
005,01,16,13,2.495,weakly_accept
005,01,26,16,1.56,strongly_accept
005,01,38,9,1.144,strongly_accept
005,01,36,8,1.04,strongly_accept
005,01,24,14,2.598,weakly_accept
005,01,38,19,1.974,weakly_reject
005,01,28,17,1.978,strongly_accept
005,01,30,17,2.39,weakly_accept
005,01,40,12,1.56,strongly_accept
005,01,22,10,1.248,weakly_accept
005,01,22,19,1.663,weakly_reject
005,01,34,13,1.767,weakly_accept
005,01,16,17,1.248,strongly_reject
005,01,38,6,1.145,strongly_accept
005,01,38,15,3.013,weakly_accept
005,01,34,19,2.287,weakly_reject
005,01,38,14,2.184,weakly_reject
005,01,24,13,3.121,weakly_reject
005,01,10,7,1.873,weakly_reject
005,01,24,9,1.768,strongly_accept
005,01,20,9,1.04,strongly_accept
005,01,14,9,1.977,weakly_accept
005,01,40,18,2.494,weakly_reject
005,01,34,14,0.936,weakly_accept
005,01,20,15,1.039,weakly_accept
005,02,26,5,1.767,strongly_accept
005,02,32,15,1.663,weakly_reject
005,02,16,20,1.246,strongly_reject
005,02,28,16,1.35,weakly_reject
005,02,18,10,1.458,weakly_reject
005,02,16,9,1.456,weakly_accept
005,02,16,15,1.871,strongly_reject
005,02,36,9,1.145,strongly_accept
005,02,16,7,1.873,weakly_accept
005,02,12,18,1.144,strongly_reject
005,02,34,20,1.561,strongly_reject
005,02,32,7,1.144,strongly_accept
005,02,30,16,1.561,weakly_accept
005,02,12,6,2.703,weakly_reject
005,02,10,12,1.351,strongly_reject
005,02,40,8,1.04,strongly_accept
005,02,28,18,1.456,weakly_accept
005,02,26,13,2.184,weakly_reject
005,02,20,11,1.458,weakly_accept
005,02,22,18,1.457,weakly_reject
005,02,24,16,1.56,weakly_reject
005,02,34,7,1.041,strongly_accept
005,02,26,11,1.454,weakly_accept
005,02,14,10,1.872,weakly_reject
005,02,10,16,1.767,strongly_reject
005,02,20,16,1.351,weakly_reject
005,02,18,17,1.456,strongly_reject
005,02,36,14,1.455,weakly_reject
005,02,18,11,2.183,weakly_reject
005,02,40,5,1.04,strongly_accept
005,02,40,10,1.352,strongly_accept
005,02,10,19,1.767,strongly_reject
005,02,20,18,1.249,strongly_reject
005,02,22,16,1.246,strongly_reject
005,02,16,11,1.976,weakly_reject
005,02,18,6,1.557,weakly_accept
005,02,30,11,1.456,strongly_accept
005,02,28,7,1.353,strongly_accept
005,02,18,8,1.664,weakly_accept
005,02,24,15,1.56,weakly_reject
005,02,40,7,0.831,strongly_accept
005,02,26,18,1.767,weakly_reject
005,02,36,11,1.143,weakly_accept
005,02,12,8,1.558,weakly_reject
005,02,40,17,1.974,weakly_accept
005,02,34,12,1.248,weakly_accept
005,02,30,7,1.354,weakly_accept
005,02,40,15,1.665,weakly_accept
005,02,30,18,3.012,weakly_reject
005,02,36,19,1.974,strongly_reject
005,02,38,13,1.455,weakly_reject
005,02,16,8,2.495,weakly_reject
005,02,14,18,1.352,strongly_reject
005,02,32,11,1.352,weakly_accept
005,02,30,20,1.872,strongly_reject
005,02,12,15,1.247,strongly_reject
005,02,38,18,1.457,strongly_reject
005,02,20,6,1.872,strongly_accept
005,02,24,6,1.455,strongly_accept
005,02,24,20,1.248,strongly_reject
005,02,12,14,1.038,strongly_reject
005,02,30,12,1.561,weakly_accept
005,02,34,15,1.352,weakly_accept
005,02,24,11,1.558,weakly_accept
005,03,32,6,1.249,strongly_accept
005,03,12,12,1.249,strongly_reject
005,03,20,14,1.455,weakly_accept
005,03,30,5,1.561,strongly_accept
005,03,40,19,1.351,weakly_reject
005,03,34,10,1.143,weakly_accept
005,03,38,5,0.935,strongly_accept
005,03,28,19,1.557,strongly_reject
005,03,16,19,1.145,strongly_reject
005,03,24,7,1.146,weakly_accept
005,03,36,6,1.042,strongly_accept
005,03,28,11,1.038,weakly_accept
005,03,12,5,1.665,weakly_accept
005,03,20,19,1.145,strongly_reject
005,03,34,17,1.455,weakly_reject
005,03,40,6,0.933,strongly_accept
005,03,30,13,1.768,weakly_accept
005,03,14,11,1.56,weakly_accept
005,03,24,8,1.457,weakly_accept
005,03,10,13,1.352,strongly_reject
005,03,26,7,1.04,strongly_accept
005,03,32,9,1.456,strongly_accept
005,03,16,14,1.562,weakly_accept
005,03,26,8,1.247,strongly_accept
005,03,38,11,1.144,strongly_accept
005,03,38,10,1.456,strongly_accept
005,03,16,12,1.768,weakly_accept
005,03,14,19,1.249,strongly_reject
005,03,28,14,1.246,weakly_accept
005,03,24,19,1.145,strongly_reject
005,03,22,5,1.665,weakly_accept
005,03,34,18,1.144,weakly_reject
005,03,32,16,1.455,strongly_reject
005,03,36,13,1.142,weakly_accept
005,03,10,8,1.353,strongly_reject
005,03,22,14,1.456,weakly_reject
005,03,22,12,1.247,weakly_accept
005,03,28,12,1.041,weakly_accept
005,03,18,9,1.352,weakly_accept
005,03,10,5,2.288,weakly_accept
005,03,36,15,1.249,weakly_accept
005,03,40,13,1.039,strongly_accept
005,03,32,17,1.872,strongly_accept
005,03,32,18,2.079,weakly_reject
005,03,22,17,1.56,strongly_reject
005,03,26,10,1.872,weakly_accept
005,03,18,16,1.352,weakly_reject
005,03,12,16,1.352,strongly_reject
005,03,40,14,1.249,weakly_accept
005,03,10,14,1.352,strongly_reject
005,03,10,9,1.247,strongly_reject
005,03,18,18,1.561,strongly_reject
005,03,36,17,1.558,weakly_accept
005,03,14,5,1.145,weakly_accept
005,03,14,17,1.249,strongly_reject
005,03,24,12,1.144,weakly_accept
005,03,22,15,1.458,weakly_reject
005,03,14,20,1.247,strongly_reject
005,03,20,12,1.143,weakly_accept
005,03,30,15,1.145,weakly_accept
005,03,22,6,1.04,weakly_accept
005,03,40,9,1.042,strongly_accept
005,03,36,5,1.144,strongly_accept
005,03,32,19,2.184,weakly_reject
005,04,30,19,1.662,weakly_reject
005,04,36,20,1.25,weakly_reject
005,04,40,20,1.352,weakly_reject
005,04,18,7,1.348,weakly_accept
005,04,38,16,1.351,weakly_reject
005,04,40,11,1.351,strongly_accept
005,04,36,18,1.041,weakly_accept
005,04,16,10,1.041,weakly_accept
005,04,36,16,1.146,weakly_accept
005,04,30,9,1.144,strongly_accept
005,04,34,11,1.247,weakly_accept
005,04,26,19,1.145,weakly_accept
005,04,38,17,1.146,weakly_accept
005,04,32,10,1.454,weakly_accept
005,04,34,16,0.936,weakly_accept
005,04,18,5,0.937,weakly_accept
005,04,22,13,1.35,weakly_reject
005,04,22,9,1.039,weakly_accept
005,04,22,20,1.248,strongly_reject
005,04,34,6,1.456,strongly_accept
005,04,26,12,1.247,strongly_accept
005,04,18,13,1.142,weakly_accept
005,04,10,17,1.662,weakly_reject
005,04,12,13,1.458,strongly_reject
005,04,20,13,2.08,weakly_reject
005,04,22,7,1.041,weakly_accept
005,04,26,14,1.456,weakly_reject
005,04,14,7,1.248,weakly_accept
005,04,34,5,1.039,strongly_accept
005,04,16,18,1.145,strongly_reject
005,04,28,6,1.04,strongly_accept
005,04,24,5,1.144,strongly_accept
005,04,26,20,1.872,weakly_reject
005,04,12,20,1.041,strongly_reject
005,04,14,15,1.041,strongly_reject
005,04,26,15,1.662,weakly_reject
005,04,28,10,1.562,weakly_accept
005,04,32,8,0.937,strongly_accept
005,04,12,7,1.353,strongly_reject
005,04,26,6,1.456,strongly_accept
005,04,40,16,1.248,weakly_accept
005,04,28,13,1.351,weakly_accept
005,04,14,8,1.665,weakly_reject
005,04,18,19,1.248,strongly_reject
005,04,26,17,1.038,strongly_reject
005,04,20,17,1.247,weakly_reject
005,04,28,15,1.039,strongly_reject
005,04,14,12,1.142,strongly_reject
005,04,24,18,2.079,weakly_reject
005,04,10,6,3.121,weakly_reject
005,04,24,10,1.353,weakly_accept
005,04,30,6,1.249,strongly_accept
005,04,38,8,1.247,strongly_accept
005,04,38,12,1.039,strongly_accept
005,04,14,13,1.354,weakly_accept
005,04,12,17,1.039,strongly_reject
005,04,10,11,1.144,strongly_reject
005,04,18,15,1.873,strongly_reject
005,04,20,10,0.937,strongly_reject
005,04,12,11,1.04,strongly_reject
005,04,18,12,1.353,weakly_accept
005,04,38,7,1.248,strongly_accept
005,04,14,16,1.561,weakly_reject
005,04,34,9,1.146,strongly_accept
006,01,5,11,1.35,strongly_reject
006,01,20,18,1.041,strongly_accept
006,01,19,10,0.937,strongly_accept
006,01,7,5,1.145,weakly_accept
006,01,6,14,1.041,weakly_reject
006,01,18,5,0.832,strongly_accept
006,01,18,13,1.353,strongly_accept
006,01,17,20,1.351,strongly_reject
006,01,17,16,1.871,weakly_accept
006,01,7,15,1.456,strongly_reject
006,01,11,19,1.249,strongly_reject
006,01,13,8,1.041,strongly_accept
006,01,8,7,1.145,weakly_accept
006,01,15,11,1.456,weakly_accept
006,01,17,15,1.248,weakly_accept
006,01,15,15,1.454,weakly_reject
006,01,8,18,1.457,strongly_reject
006,01,11,12,1.247,weakly_reject
006,01,20,15,1.663,strongly_accept
006,01,9,17,0.937,strongly_reject
006,01,14,5,1.143,strongly_accept
006,01,5,14,1.041,strongly_reject
006,01,11,11,1.041,weakly_reject
006,01,15,9,0.937,strongly_accept
006,01,8,13,0.936,strongly_reject
006,01,14,12,1.456,weakly_accept
006,01,14,7,1.77,strongly_accept
006,01,19,18,1.456,weakly_accept
006,01,11,6,1.248,strongly_accept
006,01,11,5,0.934,strongly_accept
006,01,5,18,1.146,strongly_reject
006,01,5,8,1.665,weakly_reject
006,01,10,18,1.041,strongly_reject
006,01,9,14,1.353,strongly_reject
006,01,10,7,1.249,weakly_accept
006,01,14,18,1.142,strongly_reject
006,01,14,19,1.146,strongly_reject
006,01,7,9,1.144,weakly_reject
006,01,17,8,1.146,strongly_accept
006,01,10,13,1.038,weakly_reject
006,01,18,20,1.145,weakly_reject
006,01,12,8,1.353,weakly_accept
006,01,19,9,0.833,strongly_accept
006,01,12,9,0.935,weakly_accept
006,01,16,16,2.286,weakly_reject
006,01,12,16,1.664,strongly_reject
006,01,7,11,1.144,weakly_reject
006,01,11,20,1.042,strongly_reject
006,01,5,5,1.353,weakly_reject
006,01,13,15,1.557,weakly_reject
006,01,11,15,0.937,weakly_reject
006,01,18,7,1.245,strongly_accept
006,01,6,20,1.143,strongly_reject
006,01,6,10,1.247,weakly_reject
006,01,18,12,1.457,strongly_accept
006,01,16,14,1.04,weakly_reject
006,01,12,11,2.082,weakly_accept
006,01,6,17,1.145,strongly_reject
006,01,14,20,1.039,strongly_reject
006,01,20,8,1.042,strongly_accept
006,01,20,9,1.145,strongly_accept
